iter	Passed	Remaining
1667	62986	163584
1668	63022	163540
1669	63059	163501
1670	63097	163464
1671	63133	163421
1672	63168	163378
1673	63198	163320
1674	63231	163270
1675	63269	163231
1676	63305	163190
1677	63347	163162
1678	63386	163127
1679	63424	163090
1680	63460	163050
1681	63499	163014
1682	63536	162975
1683	63568	162922
1684	63607	162888
1685	63643	162845
1686	63681	162809
1687	63713	162756
1688	63746	162705
1689	63782	162664
1690	63820	162627
1691	63861	162598
1692	63898	162559
1693	63939	162529
1694	63978	162494
1695	64012	162447
1696	64051	162411
1697	64084	162361
1698	64119	162318
1699	64154	162272
1700	64188	162226
1701	64226	162187
1702	64265	162155
1703	64308	162129
1704	64346	162093
1705	64388	162066
1706	64426	162029
1707	64465	161993
1708	64502	161953
1709	64538	161913
1710	64574	161870
1711	64609	161824
1712	64646	161786
1713	64685	161750
1714	64719	161705
1715	64756	161664
1716	64788	161612
1717	64822	161566
1718	64865	161540
1719	64900	161497
1720	64928	161434
1721	64964	161392
1722	65000	161349
1723	65039	161315
1724	65078	161280
1725	65110	161230
1726	65145	161185
1727	65181	161144
1728	65216	161099
1729	65251	161054
1730	65282	161000
1731	65318	160958
1732	65365	160943
1733	65403	160906
1734	65436	160857
1735	65484	160844
1736	65520	160802
1737	65559	160768
1738	65592	160718
1739	65628	160677
1740	65663	160631
1741	65702	160596
1742	65734	160544
1743	65769	160502
1744	65804	160456
1745	65839	160413
1746	65876	160372
1747	65909	160324
1748	65942	160276
1749	65977	160231
1750	66012	160186
1751	66049	160146
1752	66088	160112
1753	66120	160062
1754	66150	160005
1755	66187	159964
1756	66222	159920
1757	66258	159879
1758	66299	159850
1759	66337	159813
1760	66375	159776
1761	66407	159724
1762	66440	159675
1763	66477	159637
1764	66521	159613
1765	66558	159573
1766	66590	159523
1767	66623	159475
1768	66656	159425
1769	66690	159377
1770	66722	159328
1771	66762	159294
1772	66792	159240
1773	66827	159195
1774	66865	159157
1775	66898	159109
1776	66925	159047
1777	66961	159004
1778	66998	158967
1779	67036	158929
1780	67078	158901
1781	67115	158863
1782	67149	158817
1783	67187	158779
1784	67221	158732
1785	67256	158688
1786	67292	158647
1787	67326	158600
1788	67364	158565
1789	67399	158520
1790	67436	158480
1791	67469	158433
1792	67502	158384
1793	67535	158336
1794	67576	158306
1795	67613	158267
1796	67646	158217
1797	67677	158165
1798	67712	158120
1799	67749	158082
1800	67782	158033
1801	67816	157988
1802	67846	157931
1803	67880	157886
1804	67929	157876
1805	67965	157833
1806	68000	157790
1807	68035	157745
1808	68066	157693
1809	68100	157646
1810	68133	157599
1811	68170	157559
1812	68205	157515
1813	68239	157470
1814	68272	157421
1815	68305	157373
1816	68345	157341
1817	68378	157293
1818	68413	157248
1819	68448	157205
1820	68480	157155
1821	68512	157104
1822	68545	157055
1823	68577	157007
1824	68609	156956
1825	68645	156915
1826	68678	156866
1827	68711	156818
1828	68746	156774
1829	68780	156728
1830	68813	156681
1831	68852	156647
1832	68886	156601
1833	68917	156549
1834	68955	156512
1835	68993	156474
1836	69029	156433
1837	69068	156399
1838	69104	156359
1839	69139	156316
1840	69173	156270
1841	69210	156230
1842	69244	156184
1843	69280	156143
1844	69319	156109
1845	69356	156071
1846	69396	156039
1847	69435	156003
1848	69473	155967
1849	69513	155935
1850	69550	155897
1851	69588	155860
1852	69639	155852
1853	69676	155813
1854	69706	155760
1855	69752	155741
1856	69789	155702
1857	69832	155677
1858	69871	155642
1859	69905	155596
1860	69944	155560
1861	69980	155520
1862	70014	155476
1863	70049	155432
1864	70085	155391
1865	70119	155346
1866	70153	155299
1867	70193	155267
1868	70231	155230
1869	70267	155189
1870	70302	155146
1871	70340	155110
1872	70380	155076
1873	70416	155036
1874	70448	154986
1875	70484	154946
1876	70525	154915
1877	70562	154875
1878	70596	154832
1879	70646	154821
1880	70681	154777
1881	70717	154737
1882	70756	154701
1883	70790	154655
1884	70819	154601
1885	70863	154577
1886	70902	154542
1887	70941	154507
1888	70978	154468
1889	71013	154425
1890	71046	154379
1891	71080	154333
1892	71110	154279
1893	71147	154240
1894	71192	154219
1895	71239	154201
1896	71279	154169
1897	71312	154122
1898	71350	154086
1899	71391	154055
1900	71433	154027
1901	71472	153993
1902	71512	153960
1903	71551	153925
1904	71590	153890
1905	71621	153840
1906	71655	153793
1907	71688	153746
1908	71725	153707
1909	71760	153665
1910	71793	153616
1911	71827	153573
1912	71866	153537
1913	71902	153497
1914	71936	153453
1915	71974	153415
1916	72008	153370
1917	72048	153337
1918	72084	153297
1919	72132	153281
1920	72167	153239
1921	72201	153192
1922	72237	153153
1923	72278	153122
1924	72319	153092
1925	72352	153045
1926	72384	152995
1927	72415	152944
1928	72451	152902
1929	72487	152861
1930	72524	152823
1931	72558	152778
1932	72594	152737
1933	72631	152699
1934	72668	152659
1935	72704	152619
1936	72740	152578
1937	72776	152537
1938	72809	152490
1939	72849	152457
1940	72884	152415
1941	72918	152370
1942	72956	152334
1943	72992	152293
1944	73026	152248
1945	73067	152217
1946	73104	152179
1947	73138	152135
1948	73175	152096
1949	73214	152061
1950	73251	152022
1951	73294	151996
1952	73323	151940
1953	73359	151900
1954	73387	151842
1955	73421	151797
1956	73453	151748
1957	73491	151711
1958	73527	151672
1959	73555	151613
1960	73589	151568
1961	73623	151524
1962	73659	151484
1963	73695	151442
1964	73731	151402
1965	73767	151362
1966	73800	151315
1967	73834	151270
1968	73871	151232
1969	73907	151191
1970	73934	151133
1971	73979	151110
1972	74012	151062
1973	74042	151010
1974	74080	150975
1975	74117	150935
1976	74149	150887
1977	74189	150854
1978	74224	150811
1979	74257	150764
1980	74290	150719
1981	74325	150676
1982	74363	150638
1983	74396	150593
1984	74434	150555
1985	74470	150515
1986	74508	150478
1987	74544	150439
1988	74582	150401
1989	74619	150363
1990	74656	150324
1991	74689	150278
1992	74719	150226
1993	74756	150188
1994	74793	150148
1995	74826	150102
1996	74861	150059
1997	74895	150014
1998	74931	149975
1999	74966	149932
2000	74999	149886
2001	75037	149850
2002	75081	149824
2003	75120	149791
2004	75159	149755
2005	75196	149718
2006	75235	149684
2007	75269	149639
2008	75303	149594
2009	75336	149547
2010	75370	149503
2011	75401	149453
2012	75437	149412
2013	75475	149377
2014	75507	149328
2015	75556	149313
2016	75585	149259
2017	75619	149215
2018	75656	149176
2019	75694	149140
2020	75725	149091
2021	75760	149047
2022	75795	149004
2023	75835	148972
2024	75866	148922
2025	75899	148877
2026	75934	148835
2027	75966	148786
2028	75999	148740
2029	76034	148697
2030	76068	148653
2031	76105	148616
2032	76141	148574
2033	76177	148534
2034	76207	148482
2035	76242	148441
2036	76280	148404
2037	76314	148360
2038	76347	148313
2039	76383	148273
2040	76415	148225
2041	76446	148175
2042	76483	148137
2043	76513	148086
2044	76548	148043
2045	76587	148008
2046	76621	147965
2047	76657	147924
2048	76694	147886
2049	76727	147841
2050	76767	147808
2051	76803	147767
2052	76838	147726
2053	76874	147685
2054	76911	147648
2055	76942	147597
2056	76974	147549
2057	77007	147503
2058	77040	147458
2059	77073	147413
2060	77109	147372
2061	77150	147342
2062	77182	147294
2063	77217	147252
2064	77252	147210
2065	77286	147166
2066	77319	147119
2067	77352	147074
2068	77389	147036
2069	77421	146988
2070	77455	146944
2071	77489	146901
2072	77523	146857
2073	77552	146803
2074	77587	146762
2075	77625	146726
2076	77659	146682
2077	77700	146651
2078	77737	146613
2079	77772	146570
2080	77805	146526
2081	77842	146486
2082	77874	146440
2083	77911	146402
2084	77945	146358
2085	77976	146309
2086	78008	146261
2087	78039	146212
2088	78073	146168
2089	78105	146121
2090	78136	146070
2091	78173	146033
2092	78210	145994
2093	78246	145955
2094	78297	145943
2095	78335	145906
2096	78377	145878
2097	78418	145848
2098	78458	145815
2099	78492	145771
2100	78523	145721
2101	78556	145677
2102	78596	145644
2103	78663	145661
2104	78725	145670
2105	78773	145651
2106	78808	145610
2107	78841	145564
2108	78881	145532
2109	78915	145489
2110	78958	145460
2111	78994	145422
2112	79027	145375
2113	79068	145344
2114	79102	145302
2115	79138	145261
2116	79168	145210
2117	79203	145168
2118	79240	145131
2119	79275	145088
2120	79319	145062
2121	79354	145021
2122	79388	144978
2123	79423	144936
2124	79461	144901
2125	79502	144869
2126	79536	144826
2127	79569	144780
2128	79606	144741
2129	79640	144698
2130	79673	144652
2131	79707	144610
2132	79744	144571
2133	79785	144541
2134	79821	144500
2135	79858	144463
2136	79895	144424
2137	79931	144384
2138	79967	144344
2139	80003	144305
2140	80036	144260
2141	80070	144216
2142	80115	144192
2143	80145	144142
2144	80196	144130
2145	80231	144088
2146	80268	144049
2147	80305	144011
2148	80341	143972
2149	80383	143942
2150	80423	143910
2151	80459	143870
2152	80495	143830
2153	80536	143799
2154	80579	143771
2155	80621	143742
2156	80657	143703
2157	80693	143662
2158	80730	143623
2159	80767	143585
2160	80804	143548
2161	80839	143506
2162	80878	143472
2163	80914	143431
2164	80948	143389
2165	80980	143342
2166	81015	143299
2167	81046	143251
2168	81078	143205
2169	81113	143164
2170	81151	143126
2171	81186	143085
2172	81222	143045
2173	81261	143012
2174	81296	142969
2175	81330	142926
2176	81368	142889
2177	81401	142845
2178	81436	142803
2179	81476	142769
2180	81509	142726
2181	81547	142689
2182	81581	142646
2183	81614	142601
2184	81649	142559
2185	81681	142513
2186	81714	142468
2187	81751	142429
2188	81786	142388
2189	81821	142346
2190	81850	142294
2191	81886	142254
2192	81922	142215
2193	81961	142181
2194	81991	142131
2195	82038	142109
2196	82071	142064
2197	82107	142025
2198	82148	141994
2199	82187	141960
2200	82236	141942
2201	82270	141900
2202	82306	141859
2203	82338	141814
2204	82372	141769
2205	82408	141730
2206	82441	141685
2207	82477	141645
2208	82508	141597
2209	82550	141569
2210	82586	141528
2211	82623	141491
2212	82659	141450
2213	82688	141399
2214	82724	141359
2215	82759	141317
2216	82792	141274
2217	82830	141236
2218	82866	141197
2219	82901	141156
2220	82936	141116
2221	82973	141077
2222	83015	141048
2223	83057	141018
2224	83092	140977
2225	83129	140939
2226	83173	140913
2227	83211	140877
2228	83250	140843
2229	83293	140813
2230	83331	140778
2231	83368	140741
2232	83402	140696
2233	83442	140664
2234	83475	140619
2235	83515	140587
2236	83565	140570
2237	83597	140524
2238	83641	140498
2239	83675	140455
2240	83710	140413
2241	83743	140369
2242	83789	140346
2243	83826	140309
2244	83861	140267
2245	83896	140225
2246	83929	140181
2247	83965	140141
2248	84000	140099
2249	84029	140049
2250	84066	140010
2251	84097	139962
2252	84126	139911
2253	84168	139881
2254	84201	139837
2255	84236	139797
2256	84272	139756
2257	84308	139717
2258	84339	139670
2259	84373	139627
2260	84413	139593
2261	84445	139547
2262	84486	139515
2263	84521	139475
2264	84555	139433
2265	84590	139391
2266	84623	139347
2267	84659	139307
2268	84700	139275
2269	84736	139236
2270	84774	139200
2271	84810	139160
2272	84841	139112
2273	84880	139078
2274	84912	139032
2275	84947	138990
2276	84978	138943
2277	85014	138903
2278	85048	138861
2279	85083	138820
2280	85120	138783
2281	85154	138739
2282	85191	138701
2283	85229	138665
2284	85267	138629
2285	85299	138584
2286	85332	138540
2287	85373	138508
2288	85402	138457
2289	85435	138412
2290	85471	138373
2291	85510	138338
2292	85546	138299
2293	85580	138256
2294	85619	138222
2295	85655	138182
2296	85692	138145
2297	85728	138105
2298	85760	138060
2299	85795	138019
2300	85832	137980
2301	85871	137946
2302	85903	137900
2303	85932	137850
2304	85970	137814
2305	86008	137777
2306	86041	137732
2307	86073	137688
2308	86109	137647
2309	86145	137609
2310	86178	137564
2311	86211	137521
2312	86246	137479
2313	86279	137436
2314	86314	137394
2315	86348	137352
2316	86386	137316
2317	86423	137278
2318	86457	137235
2319	86491	137194
2320	86532	137161
2321	86568	137122
2322	86603	137082
2323	86645	137051
2324	86683	137015
2325	86717	136972
2326	86748	136925
2327	86785	136888
2328	86818	136844
2329	86855	136807
2330	86893	136770
2331	86929	136731
2332	86963	136689
2333	86999	136649
2334	87037	136614
2335	87074	136574
2336	87107	136531
2337	87146	136496
2338	87181	136456
2339	87217	136417
2340	87256	136382
2341	87294	136347
2342	87332	136310
2343	87362	136262
2344	87402	136227
2345	87441	136193
2346	87472	136147
2347	87510	136110
2348	87548	136074
2349	87584	136035
2350	87622	135999
2351	87655	135956
2352	87692	135917
2353	87727	135877
2354	87774	135855
2355	87822	135833
2356	87858	135794
2357	87891	135750
2358	87926	135710
2359	87961	135669
2360	87995	135626
2361	88027	135581
2362	88060	135538
2363	88101	135506
2364	88136	135465
2365	88172	135426
2366	88207	135385
2367	88244	135347
2368	88285	135316
2369	88333	135295
2370	88371	135258
2371	88408	135221
2372	88454	135198
2373	88493	135163
2374	88526	135118
2375	88559	135075
2376	88592	135031
2377	88627	134991
2378	88661	134948
2379	88698	134911
2380	88732	134868
2381	88767	134827
2382	88805	134791
2383	88843	134755
2384	88875	134711
2385	88911	134671
2386	88946	134630
2387	88980	134589
2388	89029	134569
2389	89065	134530
2390	89102	134492
2391	89142	134458
2392	89178	134420
2393	89214	134380
2394	89248	134338
2395	89285	134300
2396	89324	134265
2397	89360	134227
2398	89396	134187
2399	89431	134147
2400	89470	134112
2401	89507	134075
2402	89542	134034
2403	89580	133998
2404	89619	133963
2405	89654	133922
2406	89687	133878
2407	89725	133843
2408	89768	133814
2409	89803	133773
2410	89837	133732
2411	89872	133690
2412	89905	133648
2413	89939	133605
2414	89979	133571
2415	90018	133536
2416	90051	133493
2417	90085	133451
2418	90130	133426
2419	90163	133383
2420	90202	133346
2421	90236	133305
2422	90278	133274
2423	90316	133239
2424	90357	133207
2425	90387	133158
2426	90424	133122
2427	90463	133087
2428	90500	133049
2429	90534	133006
2430	90565	132961
2431	90602	132924
2432	90637	132882
2433	90671	132840
2434	90713	132811
2435	90752	132775
2436	90794	132745
2437	90836	132714
2438	90873	132677
2439	90910	132639
2440	90944	132598
2441	90979	132557
2442	91013	132515
2443	91049	132476
2444	91082	132432
2445	91116	132390
2446	91155	132355
2447	91194	132321
2448	91229	132280
2449	91269	132248
2450	91306	132210
2451	91339	132166
2452	91372	132122
2453	91408	132084
2454	91443	132043
2455	91481	132008
2456	91516	131967
2457	91553	131929
2458	91590	131892
2459	91630	131858
2460	91665	131817
2461	91701	131779
2462	91738	131741
2463	91772	131698
2464	91817	131673
2465	91854	131635
2466	91888	131594
2467	91925	131556
2468	91962	131517
2469	92001	131484
2470	92033	131439
2471	92066	131395
2472	92102	131356
2473	92136	131315
2474	92174	131279
2475	92212	131242
2476	92247	131202
2477	92288	131170
2478	92331	131141
2479	92368	131103
2480	92405	131066
2481	92442	131028
2482	92478	130989
2483	92509	130942
2484	92543	130900
2485	92574	130855
2486	92606	130811
2487	92642	130772
2488	92677	130731
2489	92712	130690
2490	92748	130651
2491	92792	130623
2492	92828	130584
2493	92866	130549
2494	92900	130507
2495	92939	130472
2496	92975	130433
2497	93009	130392
2498	93045	130352
2499	93086	130320
2500	93120	130278
2501	93155	130239
2502	93194	130203
2503	93227	130161
2504	93257	130113
2505	93288	130068
2506	93322	130026
2507	93358	129987
2508	93394	129948
2509	93428	129906
2510	93459	129860
2511	93493	129818
2512	93525	129774
2513	93560	129734
2514	93595	129693
2515	93634	129658
2516	93665	129613
2517	93696	129567
2518	93734	129531
2519	93770	129493
2520	93808	129456
2521	93840	129412
2522	93887	129388
2523	93921	129346
2524	93956	129306
2525	93991	129266
2526	94026	129226
2527	94065	129190
2528	94101	129151
2529	94136	129111
2530	94175	129077
2531	94219	129049
2532	94255	129011
2533	94296	128978
2534	94335	128943
2535	94369	128901
2536	94407	128865
2537	94440	128822
2538	94477	128785
2539	94516	128750
2540	94544	128700
2541	94577	128658
2542	94611	128617
2543	94650	128581
2544	94684	128539
2545	94721	128503
2546	94756	128462
2547	94796	128428
2548	94832	128390
2549	94879	128366
2550	94913	128324
2551	94945	128281
2552	94988	128251
2553	95022	128209
2554	95059	128172
2555	95094	128131
2556	95129	128091
2557	95175	128066
2558	95209	128024
2559	95241	127981
2560	95278	127943
2561	95318	127909
2562	95357	127875
2563	95394	127837
2564	95427	127795
2565	95471	127766
2566	95507	127727
2567	95541	127686
2568	95577	127647
2569	95615	127611
2570	95653	127575
2571	95696	127546
2572	95734	127509
2573	95773	127474
2574	95807	127432
2575	95845	127397
2576	95886	127364
2577	95922	127326
2578	95964	127294
2579	95994	127248
2580	96024	127201
2581	96062	127166
2582	96100	127128
2583	96137	127092
2584	96175	127055
2585	96212	127018
2586	96249	126980
2587	96286	126943
2588	96321	126903
2589	96353	126858
2590	96387	126817
2591	96417	126771
2592	96456	126736
2593	96491	126696
2594	96524	126653
2595	96558	126611
2596	96590	126567
2597	96623	126525
2598	96656	126483
2599	96687	126437
2600	96722	126397
2601	96760	126361
2602	96798	126324
2603	96831	126282
2604	96862	126237
2605	96902	126204
2606	96940	126168
2607	96968	126119
2608	97007	126083
2609	97037	126037
2610	97071	125996
2611	97105	125954
2612	97140	125914
2613	97178	125878
2614	97214	125839
2615	97252	125803
2616	97292	125769
2617	97328	125730
2618	97366	125695
2619	97399	125652
2620	97449	125631
2621	97492	125602
2622	97528	125564
2623	97561	125520
2624	97594	125478
2625	97629	125438
2626	97654	125385
2627	97688	125344
2628	97719	125299
2629	97748	125252
2630	97786	125215
2631	97820	125174
2632	97856	125136
2633	97891	125095
2634	97925	125055
2635	97959	125013
2636	97994	124973
2637	98028	124932
2638	98061	124890
2639	98097	124851
2640	98133	124812
2641	98170	124774
2642	98208	124738
2643	98247	124704
2644	98290	124675
2645	98330	124641
2646	98367	124603
2647	98401	124562
2648	98440	124527
2649	98478	124491
2650	98516	124455
2651	98554	124419
2652	98592	124383
2653	98626	124341
2654	98661	124302
2655	98705	124273
2656	98747	124242
2657	98781	124201
2658	98809	124152
2659	98843	124111
2660	98876	124069
2661	98916	124035
2662	98953	123998
2663	98985	123955
2664	99023	123918
2665	99059	123880
2666	99096	123843
2667	99129	123799
2668	99166	123763
2669	99199	123720
2670	99243	123692
2671	99281	123656
2672	99315	123614
2673	99353	123578
2674	99389	123540
2675	99426	123502
2676	99466	123469
2677	99502	123430
2678	99536	123390
2679	99573	123352
2680	99610	123314
2681	99645	123274
2682	99684	123240
2683	99723	123205
2684	99760	123167
2685	99797	123131
2686	99832	123090
2687	99869	123054
2688	99906	123015
2689	99951	122988
2690	99986	122948
2691	100018	122905
2692	100049	122860
2693	100082	122818
2694	100115	122775
2695	100149	122735
2696	100187	122699
2697	100225	122663
2698	100265	122628
2699	100301	122590
2700	100342	122557
2701	100377	122518
2702	100422	122490
2703	100458	122452
2704	100491	122409
2705	100527	122371
2706	100561	122330
2707	100599	122294
2708	100633	122253
2709	100673	122219
2710	100708	122179
2711	100742	122139
2712	100782	122105
2713	100823	122073
2714	100862	122037
2715	100899	122000
2716	100932	121958
2717	100971	121923
2718	101004	121881
2719	101039	121841
2720	101079	121808
2721	101115	121769
2722	101152	121732
2723	101187	121692
2724	101224	121655
2725	101259	121615
2726	101296	121577
2727	101337	121546
2728	101374	121508
2729	101416	121476
2730	101451	121437
2731	101490	121402
2732	101522	121359
2733	101564	121327
2734	101613	121304
2735	101649	121265
2736	101684	121226
2737	101718	121185
2738	101750	121141
2739	101784	121101
2740	101818	121059
2741	101854	121021
2742	101891	120985
2743	101926	120944
2744	101961	120905
2745	101997	120867
2746	102034	120829
2747	102069	120789
2748	102109	120756
2749	102144	120716
2750	102180	120677
2751	102213	120636
2752	102251	120599
2753	102287	120560
2754	102318	120516
2755	102358	120482
2756	102384	120432
2757	102417	120390
2758	102454	120353
2759	102483	120306
2760	102516	120265
2761	102551	120225
2762	102589	120188
2763	102622	120146
2764	102655	120104
2765	102690	120065
2766	102728	120029
2767	102762	119988
2768	102800	119952
2769	102834	119911
2770	102869	119872
2771	102904	119831
2772	102938	119791
2773	102975	119753
2774	103009	119714
2775	103050	119680
2776	103084	119640
2777	103121	119602
2778	103157	119564
2779	103192	119525
2780	103230	119488
2781	103265	119449
2782	103302	119411
2783	103340	119376
2784	103374	119335
2785	103410	119297
2786	103447	119259
2787	103483	119221
2788	103517	119180
2789	103552	119140
2790	103595	119110
2791	103631	119071
2792	103664	119029
2793	103697	118989
2794	103730	118946
2795	103764	118906
2796	103798	118864
2797	103837	118830
2798	103873	118791
2799	103906	118750
2800	103938	118707
2801	103973	118668
2802	104009	118629
2803	104044	118590
2804	104078	118548
2805	104120	118517
2806	104159	118482
2807	104195	118444
2808	104236	118411
2809	104274	118375
2810	104307	118334
2811	104342	118294
2812	104384	118262
2813	104420	118224
2814	104457	118187
2815	104497	118152
2816	104534	118116
2817	104571	118079
2818	104607	118040
2819	104641	117999
2820	104685	117970
2821	104719	117930
2822	104754	117890
2823	104791	117853
2824	104830	117818
2825	104861	117774
2826	104896	117734
2827	104933	117697
2828	104963	117652
2829	104996	117611
2830	105030	117570
2831	105064	117530
2832	105102	117493
2833	105140	117457
2834	105175	117418
2835	105213	117381
2836	105248	117342
2837	105283	117303
2838	105323	117269
2839	105362	117234
2840	105396	117193
2841	105432	117155
2842	105479	117128
2843	105512	117088
2844	105546	117047
2845	105584	117010
2846	105625	116978
2847	105667	116946
2848	105706	116911
2849	105746	116877
2850	105794	116852
2851	105833	116817
2852	105876	116786
2853	105909	116745
2854	105943	116704
2855	105979	116666
2856	106018	116631
2857	106053	116591
2858	106089	116553
2859	106125	116515
2860	106162	116478
2861	106198	116439
2862	106231	116398
2863	106266	116359
2864	106301	116319
2865	106336	116279
2866	106374	116243
2867	106410	116205
2868	106445	116166
2869	106473	116118
2870	106506	116078
2871	106539	116035
2872	106571	115993
2873	106604	115952
2874	106638	115911
2875	106670	115868
2876	106703	115827
2877	106736	115785
2878	106772	115747
2879	106806	115707
2880	106840	115666
2881	106875	115627
2882	106915	115593
2883	106949	115552
2884	106990	115520
2885	107022	115477
2886	107058	115439
2887	107094	115401
2888	107133	115365
2889	107170	115329
2890	107209	115294
2891	107246	115257
2892	107279	115214
2893	107312	115173
2894	107355	115143
2895	107392	115105
2896	107422	115061
2897	107459	115023
2898	107493	114983
2899	107532	114948
2900	107564	114905
2901	107602	114869
2902	107639	114833
2903	107680	114799
2904	107723	114769
2905	107761	114732
2906	107796	114693
2907	107833	114656
2908	107870	114618
2909	107907	114581
2910	107943	114543
2911	107979	114506
2912	108014	114466
2913	108051	114429
2914	108089	114393
2915	108125	114355
2916	108163	114319
2917	108201	114282
2918	108232	114239
2919	108271	114204
2920	108307	114166
2921	108361	114146
2922	108398	114109
2923	108432	114068
2924	108466	114029
2925	108502	113990
2926	108544	113958
2927	108581	113921
2928	108615	113881
2929	108652	113843
2930	108685	113802
2931	108723	113766
2932	108755	113724
2933	108788	113683
2934	108823	113643
2935	108857	113603
2936	108895	113567
2937	108931	113528
2938	108962	113485
2939	108995	113444
2940	109029	113404
2941	109062	113362
2942	109095	113321
2943	109135	113287
2944	109169	113247
2945	109203	113206
2946	109241	113171
2947	109273	113128
2948	109309	113090
2949	109346	113052
2950	109379	113011
2951	109417	112975
2952	109452	112936
2953	109483	112893
2954	109519	112854
2955	109554	112816
2956	109587	112774
2957	109618	112730
2958	109650	112689
2959	109682	112646
2960	109718	112609
2961	109759	112575
2962	109791	112533
2963	109831	112499
2964	109870	112464
2965	109908	112428
2966	109942	112388
2967	109974	112345
2968	110008	112306
2969	110042	112265
2970	110075	112224
2971	110109	112184
2972	110150	112150
2973	110184	112111
2974	110219	112071
2975	110260	112038
2976	110293	111997
2977	110327	111957
2978	110360	111916
2979	110388	111870
2980	110418	111825
2981	110450	111783
2982	110483	111743
2983	110519	111704
2984	110555	111666
2985	110590	111627
2986	110626	111589
2987	110664	111553
2988	110697	111512
2989	110729	111470
2990	110762	111429
2991	110795	111388
2992	110828	111347
2993	110862	111306
2994	110896	111266
2995	110934	111230
2996	110972	111194
2997	111005	111153
2998	111045	111119
2999	111083	111083
3000	111125	111051
3001	111174	111026
3002	111222	111000
3003	111258	110962
3004	111290	110920
3005	111332	110887
3006	111367	110849
3007	111399	110806
3008	111437	110770
3009	111471	110730
3010	111520	110705
3011	111554	110665
3012	111588	110625
3013	111623	110586
3014	111655	110544
3015	111690	110504
3016	111720	110461
3017	111755	110422
3018	111792	110385
3019	111825	110344
3020	111855	110300
3021	111888	110259
3022	111926	110223
3023	111961	110184
3024	111994	110142
3025	112026	110101
3026	112058	110059
3027	112097	110024
3028	112134	109987
3029	112166	109945
3030	112202	109907
3031	112232	109863
3032	112264	109821
3033	112296	109779
3034	112326	109736
3035	112362	109697
3036	112397	109658
3037	112435	109622
3038	112472	109585
3039	112501	109541
3040	112535	109501
3041	112570	109461
3042	112615	109432
3043	112651	109394
3044	112688	109357
3045	112721	109317
3046	112754	109276
3047	112788	109235
3048	112829	109202
3049	112861	109161
3050	112893	109119
3051	112928	109079
3052	112959	109038
3053	113005	109009
3054	113041	108971
3055	113075	108931
3056	113109	108891
3057	113143	108851
3058	113176	108810
3059	113208	108768
3060	113240	108726
3061	113270	108683
3062	113299	108639
3063	113330	108596
3064	113356	108548
3065	113391	108509
3066	113428	108472
3067	113465	108435
3068	113498	108394
3069	113532	108354
3070	113564	108313
3071	113602	108277
3072	113637	108238
3073	113669	108197
3074	113702	108156
3075	113734	108114
3076	113767	108073
3077	113810	108042
3078	113844	108003
3079	113880	107964
3080	113910	107920
3081	113943	107880
3082	113972	107835
3083	114004	107793
3084	114039	107755
3085	114071	107713
3086	114106	107674
3087	114138	107633
3088	114175	107596
3089	114205	107552
3090	114236	107509
3091	114269	107469
3092	114302	107429
3093	114341	107393
3094	114372	107351
3095	114406	107311
3096	114443	107274
3097	114474	107232
3098	114509	107193
3099	114541	107151
3100	114582	107118
3101	114619	107082
3102	114657	107045
3103	114690	107005
3104	114720	106961
3105	114754	106922
3106	114790	106884
3107	114823	106843
3108	114856	106802
3109	114893	106765
3110	114925	106724
3111	114959	106684
3112	114994	106645
3113	115025	106603
3114	115057	106561
3115	115096	106526
3116	115132	106489
3117	115170	106452
3118	115201	106411
3119	115238	106374
3120	115269	106331
3121	115303	106291
3122	115336	106251
3123	115366	106208
3124	115400	106168
3125	115435	106129
3126	115474	106094
3127	115508	106054
3128	115542	106015
3129	115581	105980
3130	115615	105940
3131	115649	105900
3132	115681	105860
3133	115715	105820
3134	115749	105780
3135	115783	105741
3136	115816	105700
3137	115848	105658
3138	115880	105617
3139	115913	105577
3140	115944	105535
3141	115978	105495
3142	116010	105454
3143	116043	105413
3144	116082	105378
3145	116117	105339
3146	116149	105298
3147	116185	105260
3148	116218	105220
3149	116249	105178
3150	116288	105142
3151	116321	105102
3152	116360	105067
